tweet	label	language
سير شوف رجال الدولة ديال بصح a zb	negative	ary
hhhhhhhhhh khas hi twalfiha f bnadam li tayadwi hakak hatjik 3adiya d	neutral	ary
nta ach dakhlak aslan hna fans hanan machi sou9na fihom 3andna dounia +ibtissam + hanan =1 ma3andna far9	positive	ary
هل تعلم :أن محمد السادس هو الملك و القائد الوحيد في العالم العربي الذي يتجول أحيانا بدون حراسة ؟'	positive	ary
hahaha o malek a khoya 3liha d sir tferej lik f shil film ola shi concert d m7emmeq rasek ghadi tesneq nawawi d	negative	ary
نظام العسكر كيقفقف وماقادرش يخرج ليها نيشان.. الدزاير فرد على خارجية إسبانيا: تعليقكم على كلام تبون كيزيد يأزم علاقاتنا,	neutral	ary
ohna achbah ola 9ssadti weld hhh	neutral	ary
wllah ta la3bo f dmaghna siyassiyin wklona a7ssan t9awliba smitha watanyaw7na rah cha3b waa7edd nafs kolchi ghi	neutral	ary
والهدف من ذلك هدم أخلاق المجتمع وذلك من خلال برامجها التافهة والساقطة'	negative	ary
rah kayn limakithssebch lih tasswit ana ba3da 3andi twweter hada sawet bih meni bghit nssawet b lokhrin ma9belch liya 3tithom ghir	negative	ary
وكنفتخر بكل رجال ونساء العدالة والتنمية'	positive	ary
nssaw bli hta lfnan f asslo insan	neutral	ary
had sizo li derbo sevilla kayderbo lfawda ghir b tweet 🔥🔥	neutral	ary
انقلعو على فلسطين ما دام ما بتحبو الامريكان'	negative	ary
bsoma kbida dyaalna thamay fi rasak koli mzyan chorbi lma hh bach mt3tchich bosaaaa	positive	ary
والله حتى عندو الحق بنكيران منصوتوش على الكدابين وفي نقدمتهم رئيس الحكومة الحالي الله يعطينا وجهك المنافق	negative	ary
nti w dk mgrp li dkhltini endkom hdra dial lkhra bhl ila gals kndor f comms d page lhamda dl mbwq	negative	ary
كفى من استعمال واستغلال الدين في السياسة من طرف المخزن٠ كلنا كنا نعلم ان صلاة الاستسقاء عبارة على تاحراميات حتى مع الخالق لتكليخ الشعب٠ الحمد لله أنها لم تمطر حجارة٠'	positive	ary
ah 9oli lia nti aslan ma 3reftihach iwa lala hadi pub mghribia dyal wi9ayat lghabat w kay9olo fiha hadchi w kay3awdoh bzaf	neutral	ary
hna horiiin w hiya 3ajbha l7aaal wli kimchi 3ndha kadwi lih 3lih hta mn nas li m3aha wntoma 3arfin bli 3ziz 3liha htarmo	positive	ary
ارتفاع الأسعار.. أخنوش فالبرلمان باش يشرح فين غاديا الوقت والمعارضة كتشكا من غياب الوزراء,	neutral	ary
rafo red lbal lhanona omatb9ch tkhla3ha mazal baghyinha odiro eval zwin orebim3akom ghenili goli laboki oimik yalah galopes	positive	ary
آش هادشي عاوتاني؟. البوليس اعتاقلو مجموعة “شاحطين رمضان”.. دخلو على قهوى فكازا وشدو دراري ودريات اللي تم التشهير بيهم وخا ماكانتش أصلا حالة “الإفطار العلني” – تصويرة,	neutral	ary
ajiw makhdach wissam kay3rfo ghir aminux	neutral	ary
li zin rah zin had lmatal t9al 3lik nti hanane	positive	ary
rbi yi7fdak lina ya 3ziz o ghali o mbrouk l wlad bladi	positive	ary
بديتو تاني يا صحافة المرقة والله لا صورتو شي حاجة من الوداد حينت بزاف عليكم'	negative	ary
سوبحان من خلقك	neutral	ary
مدير “البسيج” لـ وكالة “إيفي” : منطقة الساحل ولات مصدر قلق للمغرب وتمويل الإرهاب بأموال الشبكات الإجرامية خطر كبير والجزاير باقي رافضة التعاون الأمني,	neutral	ary
نحن العرب في بعضنا عنصريين فكيف تستغرب من ردة فعل أجنبي'	negative	ary
ah ra ghir ja framadan ama n7arjo bchi kelma	neutral	ary
سيدنا الله يشفيك و يعافيك ، الله يخليك لينا يا أطيب قلب فالدنيا'	positive	ary
منورين ربنا يبارك فيكم يا رب بالتوفيق ان شاء الله يا ست الكل'	positive	ary
#لا_للتلاعب_بمصير_الأطر #نعم_للإدماج #نندد_بالقمع_الذي_تتعرض_له_الأطر_التربوية_و_الإدارية #نحن_خريجو_المدارس_العليا_للأساتذة_لنا_الحق_في_الإدماج'	negative	ary
matssaw9atch liha wakha khet ibtissam machi bdarora t9ssad dounia	neutral	ary
la khodi rahtk mais ana kat3jbni kenza w welad bladi li kan3ref w kanswet lihom soltana hanan w lamir ihab ctt	positive	ary
ملايين المغاربة لن ينسوا ما اقترفته في حقهم. لقد بعتهم وفوق هذا بغطاء ديني. لن ينسى المغاربة تمريرك لجريمة تخفيض الأجور وتخفيضا بعد التقاعد. لن ينى المغاربة جريمة تمريرك قانون التعاقد. لن ينسى المغاربة كل إقرارك الزيادة في الأسعار...الله ياخذ فيك و في كل تجار الدين الحق. لقد ضيعت أمل أجيال من الشباب. لقد فقرت الملايين بينما أنت أصبحت مليارديرا عملاقا...الله ياخذ فيك الحق إلى يوم الدين.'	negative	ary
mbrouuuuk lahla elie f denya tstahel kol khiiiiiiir kanbghiwwwwwk lmghribiya fans	positive	ary
أحسن مكان زرتو في حياتي رائع تحياتي لبلادي الجميل'	positive	ary
hhhh mskin kan y3ani mn had al 3anza	neutral	ary
chofi momkin inazel fa9rat ibtissam	neutral	ary
oui mais l alarabiya rah tkaw 3lih ktbou chi 15 articles kamlin kay3ayro fih hh	neutral	ary
ibtissam harboha chi wa7din baghin idakhelo fi 7ayatha chakhesiya	negative	ary
haki 9et3iha mene hna hadi li 3ndi 😂😂😂	neutral	ary
البام ب لا زرقة  و لا مرقة انشاء الله ضد في العدالة والتنمية	positive	ary
الجمهور المغربي لا يشرفه ان تكون بين لاعبي المنتخب ولو كنت احسن من مراضونة..وحتى لو كنت متواجد سيكرهنك وهدا من حقهم لانك تعاليت و تجبرت عندما طلبو منك اللعب للمنتخب المغربي '	negative	ary
رغم فرحة التأهل ، رغم مرور الوقت سوف تبقى في قلوبن'	positive	ary
ana makhayfa mne had ana li brit nwosl lik anak mlikatbday diri bhal dok tesawr katbyni ana 9adyet sahra 9abla le ni9ach	neutral	ary
حتى هذه الصلخة عطتها ليهم العدالة و التنمية	positive	ary
ghir hiya mais ghada outatkbar	neutral	ary
واش ماكرون غادي يدوز للخطوة لخرى ويعتارف بمغربية الصحرا ويكون اول دولة غربية تفتاتح مكاتب ليها فالعيون او الداخلة؟,	neutral	ary
"بصراحة انا من المعجبين بابن كيران وراني غادي نصوت عليه ماشي خوفا منه ولكن غادي نصوت عليه حيت راجل .... هو حسن من """""""""""""""" العماري - """"""""""""""""ولشكر """"""""""""""""و....و......و...."	positive	ary
بروكَرام الحكومة هاد السيمانة.. تحديد قواعد خاصة بنظام الماكلة ديال الأشخاص اللي كيتدارو فلاكَارد آڤي وتغيير قانون إحداث وكالة وطنية لتنمية قطاع تربية الأحياء المائية,	neutral	ary
dima raja f9albi 7yati dima 5adra	positive	ary
كعادتها الدولة لاتحقق في الشكايات حتى تسقط الارواح '	negative	ary
ra ta wahd madar walo walakin li 3jbni hia ta wahd mab9a m3a mrwan mn wlad mghreb arabi	neutral	ary
نظرة للأفق البعيد بحثا عن الأمل السـعـيد'	positive	ary
يا أمة ضحكت من جهلها الأمم'	negative	ary
واش ماعندكم غي بن كيران وا فوتوه اولا داير ليكم الوسواس اوا ديما بنكيران	positive	ary
بارك الله في شيخنا الفاضل'	positive	ary
ki ban gha edited machi howa li kayhder	neutral	ary
لتعزيز الحق فالصحة.. مجلس بوعياش: خاص استراتيجية وطنية دائمة فهاد القطاع وضروري من تقوية نظام “راميد” والحفاظ على توازنو المالي,	neutral	ary
الاستقلال للوزير البامي السكوري: برامج التشغيل عندها انعكاس منعدم فبعض الجهات ومظاهر الإحباط منتشرة وسط الشباب,	neutral	ary
نعلت الله عليه ولد الحرام الكلب ولد زنقة الله يعطيه شلل'	negative	ary
،في الأخير لك الله سبحانه وتعالى يا فلسطين ويا قدس ولا حول ولا قوة إلا بالله العلي العظيم. '	negative	ary
مال هد صفحة وا لات كتهضر غير على مواضيع فاحشة سيرو الله يخض فيكم لحق حمير'	negative	ary
hhhhhhhh daba chkoun li bitala khayba lah y3fou we saf	neutral	ary
تقرير: قمة النقب غادي يناقشو فيها اقامة آلية تعاون أمنية لمواجهة التهديدات الجوية والبحرية,	neutral	ary
مدينة سيدي افني معندها مع المنافقين او الشفارة لي داز مبقاش اعاود'	negative	ary
هل تعلم :أن محمد السادس هو الأجمل من بين كل الملوك و القادة في العالم؟'	positive	ary
بنسليمان: ما كاينش شي مغربي ما كيبغيش والديه يستافدو من الحماية الاجتماعية والحكومة خرجات مراسيمها بالزربة,	neutral	ary
ma3andon chaghla ghir hanane	negative	ary
سبتة : “لاگوارديا سيبيل” شدو قاصر مغربي فعملية سالات بحجز 123 گيلو ديال الحشيش,	neutral	ary
الله أكبر اللهم إتركنا على طاعتك حتى ندخل اللهم آمين'	positive	ary
hahahaha mer7ba testahli 3lach lla	positive	ary
بزناس روشيرشي طاح فمراكش.. لقاو عندو كميات ديال الكوكايين وفلوس أجنبية ووثائق مزورة,	neutral	ary
hanan kanbghiwk bzff o raki charftina bghina nchofa jalsatik m3a ali plzz o salami l haydi aniso ihab raph	positive	ary
hada gha inkonnu tlb livraison 😂	neutral	ary
إذا لم تفعل الدولة شيئا هل سنبقى نرثى حالنا و نأتي كل فصل شتاء بمثل هذه التقارير التي تؤلم ولكن ليس بقدر ألم و بؤس هؤلاء الأطفال الذين تضررت أيديهم و كأنها أيادي شيخ في التسعين.'	negative	ary
قانون ديال سويسرا ...في الدولة ديال الخريخرة'	negative	ary
hadik ch7al hadi dartha maghribia mn tayabat o7na ghanswto lih machghol hta wa7d kol wa7d 7or	neutral	ary
يارب صلاح اليوم يسجل سوبر هاتريك يا فخر مصر والعرب'	positive	ary
شكرا لكل من ساهم في نشر الصفحة'	positive	ary
والله انتي تستاهلين كلشي ادعيلج'	positive	ary
مجددا حالة أخرى من الحالات الكثيرة لشدود الخليجي ، على ملكنا محمد السادس التدخل لحل مشكل هذه المواطنة المغربية،	negative	ary
اللي كينتاقدو العدالة و التنمية يجيب البديل و احنا معاه	positive	ary
السلام. النحس في أغلب الأحيان يتبع الاعبين المغرورين وهد ما لوحظ على هدا الاعب في بعض الأحيان '	negative	ary
hadi 3andak hhhh mada yojado bayna lmaghrib a tonas inaha hadi9at lkhinzir hhhhhh	neutral	ary
عجبني المقال،هناك عملة قادمة وبقوة'	positive	ary
الله يكون في عون هذه الاسرة، المرجو ارسال هذا الخبر الى وزارة السيدة الحقاوي و شكرا لكم. '	negative	ary
تقرير اقتصادي : المغرب مرشح باش يعوض أوكرانيا فصناعة الكابلات ديال الطوموبيلات اللي بالضو,	neutral	ary
بلجيكا: أحزاب المعارضة طلبات من الحكومة طرد الحباسة المغاربة,	neutral	ary
hhhhh ok hbiba wakha mafhamtkch mais kolchi ndiroh 3la 9bal ila bghiti hadri m3aya f prive ok	positive	ary
يا اصحاب المناصب ...اتقوا النار ولو بشق ثمرة... '	negative	ary
برلماني صبليوني ف”الكونگريسو”: البوليساريو مجموعة ارهابية قتلات 289 بحالها بحال ايطا وغالي مسؤول على هاد الجرائم,	neutral	ary
نوفل راك ديما مغربي قح ولا عزاء لخائني الوطن ..أحترمك ولا تبالي بخونة المغرب'	positive	ary
لاحياة على من تنادي'	negative	ary
سيدنا لملك السعودية: حنا معاكم وكندينو الاعمال الارهابية الجبانة للي كتعرض ليها بلادكم,	neutral	ary
owakha khrj mzlin hadyinha nhar t9deri tsktihom ghtchofi hta jiht fan d hanane skto	neutral	ary
اللجنة الوزاراتية المكلفة بتتبع التموين: ثمن الخضرا والدجاج الحي نقصو شويا.. ماطيشة وصلات لـ8.70 درهم وثمن البصلة عادي,	neutral	ary
تحية عالية للدكتورة نبيلة منيب المرأة النضالية دو كفاة عالية	positive	ary
bzaf fjib ou wahda f qlayb ♥️	positive	ary
موظف فمقر القاضي المقيم فمدينة آيت باها جاب الربحة بسباب الرشوة,	neutral	ary
hhhhh dahkatni wahad kalba hna gatlik dnob khanza kharjo fiha hhhh rah dnob lmgharba li gha kharjo f khanza ba9i nchalah 7mir	negative	ary
hhhhhh oui ra 3reftha fi lowel ghir bghit nswlek w kont 9assed nbiyen lik anak ma3reftich ra stork chrab	neutral	ary
مندوبية السجون وصلاتها أكثر من 1970 شكاية من المحابسية عام 2021 وها كيفاش تعاملات معاها,	neutral	ary
حبيبة تبارك الله عليك حمقني الفيديو حتى انا تطوانية وكنعمل فلوقات وروتينات مبذول فيهم جهد نتمنى تضرب دويرة عندييي.﻿'	positive	ary
الله يبليك اكتر من بلوتهم ، و بنت بنكيران لالاك انتي الي دايراها فراسك و تتهدري عليها يالمنافقة اما احنا رزقنا عند الله ماشي عند احد من عباده	negative	ary
lah ihfadak wi ikhlik dima dahko lah ikhli lik ahbabak	positive	ary
كسيدة خايبة فطنجة مشا فيها شيفور و 30 واحد فالسبيطار منهم 3 فحالة خطيرة,	neutral	ary
نناشد سيادتكم مجددا للتدخل لدى السيد وزير التعليم العالي من أجل صرف المنحة المجمدة لطلبة الماستر حاملي إجازات...فالله شاهد علينا أننا في حاجة ماسة لها فبدونها نجد صعوبة في إستكمال الدراسة... وشكرا مسبقا.'	positive	ary
welcome ta malk nta huwa owner dial tempo v	neutral	ary
أكثر من 340 مخالفة ترصدات بسباب زيادات ماشي قانونية فالأسعار ولجان مختلطة حجزات 100 طن من المواد الغذائية بيريمي وها شحال من مخالفة مشات للقضاء,	neutral	ary
yallah ndiro chi hachtag zwin lhanane nfrho chwiya nsaw lf9ssa chwiya chkoun mtaf9	positive	ary
lf celui li fih 18 000	neutral	ary
مملكة الدعارة خخخخخخخخخخخخخخخخخخ	negative	ary
hhhhhhhh wech fin ma sawalt igololi nafs chi golt nta tgol 3aks tgoli yatzawgoooo safi daba ghadi iwali tikrar	negative	ary
: السلام عليكم ورحمة الله عفاكم لي كيعرف شي محسينين واحد السيدة مفحالهاش كانت خادمة فقهوة ودبا معندهاش لقوت اليومي ديالها…	neutral	ary
الفرج يارب دخيلك... متضايق كثير'	negative	ary
mal dak 3bd lwhab yakma hrchouh kifach mezyan t9ssef lya bnadem	negative	ary
حمامة بيضاء وكفى '	positive	ary
متهم صبليوني فقضية احتيال على مجلس مدينة مدريد هرب للصويرة,	neutral	ary
مدن تفتقر لابسط مقومات الحياة. لا توجد محاسبة ولا معاقبة في حق المسؤولين عن هذالجرائم. الوضع سيتفاقم اكثر. '	negative	ary
مداهمات أمنية لديبوات ف3 دالمدن فضحات عمليات تزوير وتخلويض كبير فماركات تجارية ومواد استهلاكية – تصاور,	neutral	ary
ach kat diri mchit l 9issaryat al hffarii	neutral	ary
wa labda ch7al min saad 3ndna ila makonach 3arfin khasna n3arfo hhh lmohim lah isahel onrb7o hadchi li tantmnaw	positive	ary
nkhrej men twitter nmchi l instagram mais ymknlya ghi ncommenter osaaf fb tbloket 1heure hhhhhhh o tl9oni	neutral	ary
خسر الشجاع و ربح من يختبئ'	negative	ary
maysae maghribi kat3arfiha mn ahssan momatilat 3andhom kitkhatfo 3liha o aflamha najhin	positive	ary
المشكل ليس في القوانين و لا البنية التحتية بل المشكلة الكبرى في العقليات و الوعي'	negative	ary
واعتقد ان الاتحاد الافريقى لازم يخلى عنده دم ويتوج صلاح بالكرة الذهبية'	positive	ary
المغرب ليست دولة انسانية..'	negative	ary
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh had sou2al 3endek momkin ysebeb 2ikti2abat w 2edi lel 2inti7ar	neutral	ary
محاربة المخدرات.. لجنة العدل والتشريع تقترح: خاص رقم خضر لتتبع هاد الظاهرة خاصة فالأحياء المشبوهة والتسريع بإحداث مراكز لحماية الطفولة,	neutral	ary
آخر بيعة لأهل تلمسان لسطان المغربdécouvre la vidéo de أحـــــمـــد	neutral	ary
machalah 3alik haifa dima mnawra	positive	ary
ka ntkhylo raje3 f retour o hya galssa hdah o tale9 liha sadma kbira	neutral	ary
حزب التراكتور الخمر والحشيش.. حزب الإتحاد الإشتراكي تحريف القرأن الكريم..حزب الإستقلال القمع والإستحمار والإستبغال.. فمادة تختار اخي الامي...	negative	ary
المتحدثة باسم الحكومة الإسبانية : مدريد باغية تستأنف العلاقات مع البوليساريو,	neutral	ary
السعودية الغبية سوف تاكل الطعم قريبا ههههه'	negative	ary
استنفار أمني فالحسيمة بعدما لقاو جثة شخص ميت وسط دارو,	neutral	ary
إسبانيا كشفات حقيقة فتح المعابر الحدودية نهار 7 أبريل الجاي وهاشنو قررات وزارة الداخلية ديالهم,	neutral	ary
عياو مايحاولو يخبيو الكارثة.. الحكومة اللبنانية: الدولة والبنك المركزي دارو فاييت,	neutral	ary
casablanca ain diab la corniche	neutral	ary
موصيبة. شخص قتل خوه بجنوية فوجدة.. و”لابيجي” طيحاتو,	neutral	ary
البراءة لمستشار جماعي معروف فالشمال.. كان تابعو قاضي التحقيق ففاس بالاستفادة من مشروع مكلف بإدارتو,	neutral	ary
chokran lidaamikom hanane ahla khabar	positive	ary
bghit n3raf rir min nti mkrahtch nkaml m3ak mais rani mazal khadam akhti merci bazzafff	positive	ary
سلام تتكلمون على دكتور صيدلي تتاسفون له للارباح ولا احد يفكر مساعد صيدلي الذي لايوجد عنده حقوق ولاكن الله يمهل و لا يهمل'	negative	ary
المغرب قادرة على التاهل للدور الثاني بكاس العالم بوصوفا اداء عالمي وتمتلك لاعبين اعلى مستوى عاش المغرب'	positive	ary
شكرا لكم احبتي لحضوركم الذي أنار صفحتي'	positive	ary
salaallak yalmosskha bl imara mal9itou 3iha mat9olobditpou flkdoob o l photo shoop	neutral	ary
تلرليون مبروك'	positive	ary
راه تشابه ليك بنكيران مع الملك  يا ولدي هدوك مشاريع انجزهم الملك	negative	ary
li mjwin rahom n3ssooooooo wla khdamin b9aw ghir zwafrya	negative	ary
هدا يدل على ان الجزاءر تموت حقدا من المغرب سمهم بارك فيهم'	negative	ary
نسبة زراعة الخضرة ديال الربيع المسقية وصلات لـ62 فالمية من البرنامج المحدد من وزارة الفلاحة,	neutral	ary
chd l bus n 4 y7tk f 2 mars w ched taxi byd mn salonique	neutral	ary
habibti ya om lhakar ntoma makat3yawch lmohim kahlikom t9olo had lklam hada kaybayn awalan anakom mahro9in man hanouna	negative	ary
تصبحون على رئيس حكومة ديال بصح ماشي دبلعاني ـ مايسة'	negative	ary
تحقيقات الفرقة الوطنية فقضية مافيا العقار ف”ولاد الطيب” فضحات كلشي.. رجال سلطة وأعوانهم وحتى نواب الأراضي السلالية كانو عارفين التخلويض اللي نايض وها كيفاش كان رئيس الجماعة كيتوسط فعمليات إبرام عقود البيع والتنازل,	neutral	ary
عاشت اسرائيل الدولة الديمقراطية  وعاشت الانسانية في كل بقاع العالم والموت لكل عربوشي خائن	positive	ary
انتي حبيبه الكل يااجوجو'	positive	ary
شكرا الأستاذ المحترم على هذه المعلومات القيمة ونتمنى له التوفيق والقتألق في مجال اختصاصه'	positive	ary
ana nachita bzaaaaf f facebook o galt 3lash la mant7araksh ta f twitter ana kanchar bzaaaf laakbar dyal betty o tasamim	neutral	ary
hhhhhhhhhhhhhhhhhhhhhhhhhhh sahoma hadii mrida rah kant yalah 3ayrtha madich 3lihaa	negative	ary
السي بنكيران واش كتمثل الشعب ؟'	negative	ary
ana f khedmaaa kayn chi lien fach ntfareej	neutral	ary
إن شاء الله وﻻية ثانية لﻷستاذ بنكيران،إنشاء الله الصحف و  قنوات المراحيض إلى مزبلة التاريخ	positive	ary
آه عليكم ياعرب آلى هذا الحد من الانانية غسلو ادمغتكم و سرقوا اموالكم في تربية جيل حاقد على المغرب وبدلو افكاركم وجوعوكم بخيراتكم وهتكوا اعراضكم'	negative	ary
وفي النهايه اهلو بتحسروا عليه'	negative	ary
أنا أحبك امرأة'	positive	ary
الله ارحمنا..... تعطل سقوط الامطارىسيجلب الكثير من الغلاء......اللهم اسقي عبادك وبهيمتك '	negative	ary
zola est petit wtf la wonnteeee	neutral	ary
مزبلة إيطالية '	negative	ary
جديد عودة العلاقات بين المغرب واسبانيا: ديوانة لاول مرة فباب سبتة واتفاق على ترسيم الحدود البحرية حدا كناريا والصبليون شادين فدرابو بلادهم المقلوب فالفطور,	neutral	ary
hanane hna kanbghiwk nti w2ihab wrakom mchrfin lmghrib matkhafich lmgharba kolhom kayswto 3lik	positive	ary
نقابة ال”ODT” للحكومة: كنرفضو مقاربتكم فإصلاح أنظمة التقاعد وبغينا الزيادة فصاليرات وتعويضات الموظفين والخدامة وفلاروتريت للمتقاعدين,	neutral	ary
مبروك معرفتش لاش مغاربة كيهرسو ويطيحو بقيمة ولاد بلادهم ويعطو قيمة للبراني'	positive	ary
gha lah y7adr salam w safi khayf mn chi 7awya	negative	ary
بحارة فباركو ديال الصيد عتقو 49 حراكَ من الموت فسواحل طانطان – تصاور,	neutral	ary
بنكيران داير ليكم الحرقة بكترت ماجميع الأحزاب  كاتهاجمو الناس تعاطفت معاه	positive	ary
لم تتقدم اوروبا الا عند ادخال شيوخ الكنيسة سوق راسهم، وابعادهم عن السياسة.'	positive	ary
akid zwina bazaffffffffffffffffff hadchi ki dal 3la naja7 dyalha wsolha nisbat lmouchada kbira	positive	ary
ماجبدوش ملف الصحرا.. اجتماع بين وزير خاجية نظام العسكر و نظيرو الروسي فموسكو,	neutral	ary
الله يجازي المحسنين'	positive	ary
non kayn ghir kantl mn b3id mm ull miss it anyway mra khra ana kayn mais nmchi l usher nahda khayba	neutral	ary
sada9a 3allah jabti lia l bakya 😄😄😄 sinon le doc adoré ton physique 🤔	neutral	ary
خاص. ديور تبنات فـ”ولاد الطيب” بشكل عشوائي من 2016 حتى لـ2021 وخداو مواليها تراخيص الضو مقابل رشاوي وها كيفاش تحايل رئيس مجلس عمالة فاس على القانون فهاد لافير,	neutral	ary
slt fati goli l hanane tkoune kwiya tnssa albka trakez meziane labrate twssal lfinale w tkhdem meziane compétition est très serré	neutral	ary
هذه حقيقة العرب ، نتأسف إن كنت منحدرا من شبه الجزيرة العربية ،'	negative	ary
تالوين الغالية'	positive	ary
a narii 3la shetana wakha 3lik	negative	ary
كما يطالب المغاربة بمحاسبة الشفارة من المسؤولين'	positive	ary
الحمد لله الأمطار رحمة ... غاتنفع الفقير قبل الغني '	positive	ary
المغرب واعر بزااف'	positive	ary
خارجو رجعو سبتة و مليلية الي فبلادكم عجيب ضامنو مع زاكورة الريف أما مريكان راهي الراعي الأول للعالم '	negative	ary
الله يعوضك خير ان شاء الله	positive	ary
3andha 3ard tamtilll w raaha tekra fihh w mo9adima maghribiya w hafla f chahr 8	neutral	ary
ana w mina ana w mina awawawawaaw	neutral	ary
هذا عار هذا عار'	negative	ary
merci bazafe anis 3la kalamek wallah akdte lcha3b lmaghribi akhla9ek ra9ya nhabouk	positive	ary
nta m3a ljind allatif allatif 🥶 la frappe gang gang	negative	ary
momkin tmshi lvideo qbl ma ijiw shab lhasanat mli ikhrjo m3a 6 ochokran lik akhti	neutral	ary
pffff 3ayb walah lobanane ou rafa 3la rssna man fo9 li kay3yrhom makymtlach fans hanane	positive	ary
يااااربي سلط علينا شي دولة نتمنى الحرب بكترت ضلم في هاد البلاد'	negative	ary
احسن دولة في العالم العربي و الاسلامي المملكة العربية السعودية بها مكه وبمكةولد النبي محمد صلى الله عليه وسلم	positive	ary
hahaha wa rah tana jani hadchi ghrib d	neutral	ary
لاعب كبير يحتاج الخدمة على الجانب البنيوي'	positive	ary
ربنا يوفقك يااااارب من نجاح لنجاح الله يحميك ويحفظك بموووووووووووت فيييييييييييييييك سعد ممكن لايك ولو مرة واحدة من فضلك'	positive	ary
هدى كريملي أستاذة علم الاجتماع لـ”كَود”: العمل الجنسي هو عمل تجاري كبير متجذر فاقتصادات الدول وإلغاء تجريمو غيهني العاملين فيه من مخاطر كثيرة,	neutral	ary
plzzz chkun li 3ndu num dialaha rah tmashat liya	neutral	ary
الطالبي العلمي: عدد الأسئلة اللي تصيفطات للحكومة فايت 1500 ومنها أكثر من 500 سؤال شفوي,	neutral	ary
اسبانيا : البوليس شدو مغربي متهم بقتل مستشار اشتراكي وعمدة سابق لغرناطة,	neutral	ary
لتطوير الاستثمارات والمبادلات بين المغرب و الجابون.. جوج اتفاقيات تجارية تسيناو فشهر يناير دخلو دبا حيز التنفيذ,	neutral	ary
الصحراء في عيون المغاربة والحوت والفوسفاط لي فيها في عيون المخزن وخدام الدولة ومن يحمي عليهم '	negative	ary
chooof bla mat3ti l2a3dar lrassk 79aa sakn bo7dii rak gha katkhraa ila kan hada lmochkiiil sahla hbet lt7t oha lmochkil t7eel katghtii chemss blghrbaal db bynti bla loser dorigine fach bditi kat3ti l2a3dar lrassk	negative	ary
الله يوفق بنكيران إنشاء الله	positive	ary
سمحي لينا الوليدة ، راه القدس هو الول !!'	negative	ary
bnadem 3amro itbedel kol fanana maghribiya katkhrej l saha katl9a inti9adat khossossan mn mgharba dyawlnaa 3ziz 3lihom na9d	negative	ary
أوقفوها واريحونا من برامجها والضرائب التي ندفعها لها ظلما وعدونا رغما عنا '	negative	ary
ta ghir guetlih livraison houwa yedreb taaam hhhhh	negative	ary
حارب في وطن غير وطنه وقتل أبرياء. فلا رحمة الله عليه. وإلى جهنم و بءس المصير '	negative	ary
bghiit ghiir l9aha daba n9abehhaaa walakin khssara o chhal mn wahda 9atlik ga3ma ncheje3ha kon 3raftha hadrat 3likom	negative	ary
mafiha bassnchej3o whdinkhrin lakn man9elboch 3la ibtissam bhal lidao chi whdin ojayin mn fo9 i9ololek fans ibtissam sa3dona	neutral	ary
ma3rftch man lawl kany mali nazlt kayn chi ghalat bant lihom ghir belgharam inazloha blghalat	neutral	ary
milan o inter f nafs wa9t	neutral	ary
هل توصلتم بالإستدعاء عن طريق البريد ؟ لم يصلني أي شيء مع ان إسمي موجود في لائحة ،،'	positive	ary
fumée indienne ila knti hakka premier taf rak lqiti chi black hole	neutral	ary
nty kayjawbk qoli lo yghni ghir 3lach ya ghzali ashal makayn o zouinaa	neutral	ary
d7koni din mhom daba ana sakn f 7ay ra9i hhhhhhhh	positive	ary
فالسيمانة اللخرة من رمضان.. لجنة وزارية: ثمن ماطيشة وصل لـ8 دراهم والفلفلة 11 وها علاش الزيت الرومية طلع ثمنها لـ18.90 درهم لليترو,	neutral	ary
chafti boussarwal lhmar farhan lmohim nasim lazim yarbah 3rafti machalah sohaila chhal walat zwina tbarkallah	positive	ary
rah flmghrib ghir bhalha likayd3amha ama aghlbyat lmgharba darbin 3liha	neutral	ary
awiili bassah ibtisssam 3end tamer hosny wela ghir icha3a	neutral	ary
madlola hiya li ma3rfatch trabik khasak thcham 3la klamk otchof chkon kan wa9f m3ana had simana	negative	ary
had le bent niyta kateghleb dayman mena bara7 le youm ou 7na kansem3o akhbar mziwna	positive	ary
entybssawt ihab f prime	neutral	ary
أشاد يشيد نحتج نستنكر نغضب خط أحمر خط أزرق بركة من .....أنزل ادير شي حاجة مع الشعب عيينا من هاد الهضرة الخاوية '	negative	ary
hhhhhhhhhhh rah men dak nhar sift liya chi 3 marrat kaysawal 3la site hhhhhhhhhh	neutral	ary
المجلس الاقتصادي والاجتماعي لوزارة الثقافة: خاص تعطى أهمية خاصة للتراث اللامادي مع تشجيع المقاولات على التخصص فالمهن المرتبطة بالتراث,	neutral	ary
لا باطما	neutral	ary
وزير الفلاحة: الزراعات الربيعية.. المساحة المرتقبة بالمناطق البورية تبلغ 272 ألف هكتار,	neutral	ary
هاد القناة ناسها مكبوتين كيهدرو غير على الجنس'	negative	ary
makay3jbnich nkhsser floussi f 3g hhhh kankhsserhom fl makla	neutral	ary
ana mabghitch ndou9 bghit nakol onghamas hhhh	neutral	ary
ahsan blan rbeht mn had twitter howa berka peace lyom ana w zmeet w lfawda 🙏🏼	neutral	ary
ana tanktab lih ghir hna ftwiter hint ma3andich insta lface dyalo ma3andich chnahowa	neutral	ary
ch7al moudat alghyab 3an almala3ib	neutral	ary
