tweet	label	language
@user @user Nne kedu side o bu? Na omambala?	neutral	ibo
@user Sporty Chick on radio,C.Reineri is d oji ukwuu sobguo agu one of igboland#kachi	neutral	ibo
"@user """"""""Before ị na e miss, bịa bogodum mmiri a kà mụwa n'awa"""""""" 🤣🤣🤣🤣😂😂😂😂🤣"	neutral	ibo
@user M n'onwe m akpata oyi w 😂😂	neutral	ibo
@user @user @user @user @user @user @user @user @user @user Anyi no na uzo Odogwu Nwa	neutral	ibo
@user Maka ònye ejiya mara gara Harvard	neutral	ibo
@user @user @user @user Then ginwa kwanu bu onye Nnewi bi na Abuja kwesiri isochi m anya maka na m bukwu onye Nnewi birikwa na Abuja. Icheghi ya?🤔	neutral	ibo
@user Na ebe e onye nna🙄	neutral	ibo
A kì yio ronupiwada Ihe ndị anyị nwetara site na taa ga-abụ akụkọ otu ụbọchị 💪☝💨	neutral	ibo
@user @user Nwanne, odighi nwamu obula ga aza aha oyibo biko agam eji afa igbo meruo ha n’ile aru	neutral	ibo
Ìhè ana eme ebute Ike adịghị easy màkà na ọdịdị easy, oburu ìhè ụmụaka. Amuo nwoke, yá bụrụ nwoke	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user Ama'm obu ihe e na like!😂😂 Nwata rigoro ya okwete, obi anwuri n'ulo!😂😁	neutral	ibo
@user Ezigbote ahu adiro gii.. Udo be nnam nwere swag ka isi na ike adirozi.. Hapuwa anyi ma ka anyi ga esi dozie your f**k up..	neutral	ibo
Onye ne melam iheoma Kpachi lee shieme🎶	neutral	ibo
@user @user Loll. Nya ehh. He will be forming ndi ji oyibo agbaa TT	neutral	ibo
Ilo n'asi n'egwu ani, ofo n'ogu enwelu mkpochi #IgboProverb #IgboAmaka #Udo	neutral	ibo
Ama Nno Lorji ndi nwe m ni aah eee!!! Abigbo wu ome n'ala ndi nwe anyi aah eee!!! https://t.co/74UOpKZnet	neutral	ibo
@user @user Meanwhile, ị ga agba mgbọ chọta SwiftKey ka ị nwe ike n'ede ya bụ Igbo ofuma.	neutral	ibo
@user This is Ụda na. Eji esi mmiri ọkụ for ụmụ nwanyị mụrụ nwa... Even yam too	neutral	ibo
@user @user Nyo kwa ya ofuma. Zeekah bụ onye mgbu 1st class	neutral	ibo
Anyi ga agba mbo fu na #IgboTwitterCommunity anyi nwere isi. Okacha si anyi nwa wu ndi bi na ala #Ibadan. Adim nkwado be ma acho ihoputa ndi g’eti nye uche n’imeya. Asusu #IgboAmaka #IgboTwitterHangout #IgboInvasion	neutral	ibo
@user @user O nweghi kwa ihe mmadu na agaghi anu ooo	neutral	ibo
@user @user 😂😂. Kedu onye aga eme onye isi oche?	neutral	ibo
Achoo afu adighi nma iko n'akpa dibia. #IgboProverbFriday	neutral	ibo
@user Nọrọ nwayọ ka account gị jụọ oyi	neutral	ibo
@user @user Amarom ife ihe i na ako 😛😛	neutral	ibo
@user SUgar nooni onye nwe okwu na ikuku	neutral	ibo
@user Ina eri ego gi .	neutral	ibo
@user Odi nkpa ichuta igwe ego	neutral	ibo
#NP ima echi @user #oge ndi igbo # @user @user @user https://t.co/uWmGrkdUpM	neutral	ibo
@user @user Ngwanu... Ozugo nụ. Ụmụ Chukwu....	neutral	ibo
@user @user Dee Ferdy 1 n'ala Queens, ibiala! Biko me ka onye mmemme!	neutral	ibo
Akuko di egwu. :( https://t.co/1N5Ub1bBQs	neutral	ibo
@user @user Tea di ezigbote oku	neutral	ibo
@user @user @user Anyị adịghị aso mmadụ anya..... We go talk am for your face 😁😁	neutral	ibo
@user we await a remix of Ebezina... Biko Ife nkea akaligokwanu mmadu..	neutral	ibo
@user Nne biko tinye onu na okwu a... https://t.co/c5PBn7KrcK	neutral	ibo
@user E di ok nne🙄 Okoko ahu chere na-obu mmadu niile ji ike ha eche Uche ka ya	neutral	ibo
Nwoke m! Gbemi n'ele shoe umu nwanyi. Umu nwanyi ndi a ana akpo akpa akpu! 😂😂 https://t.co/F42vhddn8N	neutral	ibo
Ahn ahn. Ebe kaino? Ezigbo Oge Onugbu juru Lagos eku https://t.co/wKfWJqSChh	neutral	ibo
@user @user @user @user 😂😂😂😂 m ga-eme gi Ife!! Achoro m obsta gi!!!!	neutral	ibo
idi-nwayọ, imerū-ihe-n'ókè: ọ dighi iwu nēmegide ihe nile di otú a. NDI GALETIA 5:23 (Igbo Bible) --Igbo Bible Nso, IGBOB-- https://t.co/aatTdABSbJ	neutral	ibo
@user @user Gwakwa ya. No hiding place	neutral	ibo
OKUKO FORO ONU KA OYEEH @user Enugu, Nigeria https://t.co/AUNQGFVn4w	neutral	ibo
Igbo Proverbs in Nnewi dialect 1. E gbuo onye nọchili isi ụzọ, o lu onye nọ n'ime. 2. Ngbọlọgwụ gbachili ụzọ na-eli apa mma. 3. Ọfịa na-ekwu okwu, mmadụ nọ na ya. 4. I jee ije eke na-eje, ị ya atụnwukwo agwa ka eke? https://t.co/3sYjiiUd2D	neutral	ibo
"Nne, asiri na; """"""""ihe chukwu adighi eme, adighi cha cha"""""""" https://t.co/n8A5MfbsLM"	neutral	ibo
@user aligo ihedim no obi eweziga egwuregwu bu ka umuafor alaanyi gaesi were naakpa ezi akparamagwa ngbedum maka odimma nke anyinile#	neutral	ibo
@user Nwafo Anambra. Achụ ka onye achuyi ya na mma. #Achuka na Nri kingdom. Nri ji ọfọ Ụmụ Igbo nile anyị nwee mmeri https://t.co/2YW4u5snbf	neutral	ibo
@user @user @user @user Nsọpụrụ?? Nke ahụ aburo maka na ha bụ ndị Ebonyi	neutral	ibo
@user Lol. O ka m nyere nwoke ibem aka ka o Mara ebe a na-akpo ya oku.	neutral	ibo
Okwu ekwulu n'ọnụ https://t.co/hz1Cdc0vAJ	neutral	ibo
Ji mmiri oku is lit during cold 😍😍😍	neutral	ibo
@user nwanne ibu onye ebee. Abum onye Obodoukwu	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user @user @user K'anyi gba ba egwu	neutral	ibo
@user @user Mbanu... kam ma nkea, a ma kwanum nke ozo...🤣	neutral	ibo
@user @user 😂😂.. Nke ahụ bụ obere okwu nụ.. O mebie bed, a sụọ the duvet. O sie ike, egota duvet ọzọ, ma ọ bụ bed ọzọ sef.. Anything for the ịkpụ na squirt 😉😉	neutral	ibo
@user Ha Wahala Kwuo ya ọzọ https://t.co/ZNpJ8M4Qjd	neutral	ibo
O ka mma na unu mere ogbako ndi Igbo twitter n'ala Igbo o ma o bu Onye o bula a gaa obodo ha ya na ndi ichie eme ya	neutral	ibo
"@user Nke a bu, Ogbumma. Mu na nnem, ji ya enwe okwu, oge obula okpaturum n'isi igbu ukpala. Okachasi mgbe mu ga who opotopoto choo uwem mma. 😂😂 Ihe iga anuzi bu, """"""""nwatakiria ichoro igho nwoke? """""""" 🤣🤣🤣🤣🤣🤣"	neutral	ibo
@user @user Rapu Eze nwaanyi Ka o gbahe ndi a nti😂😂😂	neutral	ibo
Mkpakara ga ama ọzọ, mana ọzọ ga ala. Anụ gbaa ajọ ọsọ, agbanyere ya ajọ egbe. Ụkwụ jie agụ, mgbada abịa ya ụgwọ #IgboProverbFriday Ka ụbọchị tata maara anyị mma oo https://t.co/46H60YL6MG	neutral	ibo
@user Mgbe obuna ibatara na Town, kpo mu n’ekwenti k’anyi nwuo mmanya	neutral	ibo
Oga celebrate with us and apụ ókwú https://t.co/zBHyt8DYGY	neutral	ibo
Kee ihe odi go Ka onye nti puru eme na obodo ah bu Naija❤️ @user Agbara Est Lagos.. https://t.co/iWgxJ3qgLq	neutral	ibo
@user Chai! Okia e gbakála'm, uwa ri kwara gi nma. Onye shi gi jemala gi ayodu kwala, nma e yola akwa yo gbó kwa!	neutral	ibo
@user Hapuzianu ebe imaro ugwo ife ijim	neutral	ibo
"@user """"""""Oku Agba"""""""" nko? We no go be happy."	neutral	ibo
Nwokem dont keep us waiting... ngwa ngwa oge adiro.. https://t.co/9U2wyzS8Li	neutral	ibo
@user Nnam! Ka m chere ka anyi kpaa ofuma mgbe i kporo.	neutral	ibo
@user @user @user @user The engagement dikwa Ike 😊	neutral	ibo
@user @user nna m! Kedu ije? Mana anyi ada a gor.......essit by force?	neutral	ibo
Ngi na onye?! 😐😑😑😑😑 https://t.co/YMiR0ioSpV	neutral	ibo
@user @user Posh e mesịa kà mbia na lu gị torch light iji a torch light ndia biko	neutral	ibo
@user Ọgwụgo, gote ọzọ.	neutral	ibo
“Nkea bu ancient and modern” “maka Chukwu ka m n’agwa gi o” bursted my head 😂😂😂 https://t.co/n3FQ9X3e0E	neutral	ibo
Amaka Oburo mu na gi. E na gba ukwu fence? Mu wa ga piachalugodi tupu anyi ana ko ife obuna. E na gba ukwu fence, e cho ka akpa amu nyi Gbuo'm? 😐 https://t.co/lcGrSdBN0v	neutral	ibo
Aba nwere ya https://t.co/qOpEvVMgpp	neutral	ibo
Aka n'agbaji igwe https://t.co/1hXb148HvK	neutral	ibo
Afam i megokwa style a niile 🙄 https://t.co/1HTY79JY8D	neutral	ibo
Akwa ana ebere ónyé ji ego dị ichè na nke ana ebere ónyé ogbenye	neutral	ibo
🎵: Onye Dinma - @user Base On//#WakaFinz 👨‍🎤- @user #NoShaking	neutral	ibo
@user Amaro m na-ịbụ onye Igbo oo😃	neutral	ibo
Okwu ezigbo Onye #Igbo https://t.co/lGGYYKGWLz	neutral	ibo
@user At 30+? Mbanu...... O nwe ihe mmadu na eto fe	neutral	ibo
#NP Jisos Bu Onye Ndu by Chief Osita Osadebe #IgboHighLifeRequestShow - Nwachinemerie, Mimilicious #1047SMAFM https://t.co/HtQhxOqgpu	neutral	ibo
@user Enyi iji okwu biko 😂😂😂👏	neutral	ibo
@user Egbe bere ugo bere, Nke si ibe ya ebele nku kwa ya	neutral	ibo
Nwanne ozu na awụ ozu arụ. Ubochi nke nwanne ezi oyi ana #IgboProverbFriday	neutral	ibo
BBC News Ìgbò - Liverpool nyụrụ West Ham anya ka Manchester City gosiri Arsenal nkarị https://t.co/3u9lBKLAbl	neutral	ibo
@user Obinna, Onyinye, Obere	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Mba mba umu nwoke adighi allowed ebe a	neutral	ibo
@user Afụ dimkpa, afụ afọ ya	neutral	ibo
@user Onye biko nu😲😲	neutral	ibo
@user Ogechi bikosin tu chineke egwu, Ogini Nah eke Nah dis hot Monday evening ?	neutral	ibo
Ọkwa ị hụrụ? https://t.co/2CrmIsuhpK	neutral	ibo
@user Eh na, onye na eri ona enene akpa ya. Na the connect be koko	neutral	ibo
@user Nna E ji m Ogbo na Ncha eso gi n' azu, o mu wete izal???	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user 🥰 olee otu imere??	neutral	ibo
#NP akwa ibom @user # OGE NDI IGBO @user https://t.co/wj9OxSQWWq	neutral	ibo
Ngwa bobo na baby Oyoko niile, bianu ka gi na @user na @user noria n'oge ndi igbo. c-@user @user	neutral	ibo
@user @user @user @user @user @user @user @user Enyi hapu nnama... O wu onye ofe mmanu. O gaghi aghota ihe anyi n'ekwu	neutral	ibo
Anyị a nugo! Kedụ maka ncha nile I na-agbọ?...rie nsị biko🏃‍♂️🏃‍♂️🏃‍♂️ https://t.co/3VRjdDKVMI	neutral	ibo
@user O ka ga eme ya na anya....	neutral	ibo
Obu o jide gi nnuku, I je gbuo ncha na bee unu 😂😂😂😂. - Acha lines.	neutral	ibo
@user @user Onu na eri eri adigo committed,, oluwa remember me,🙏	neutral	ibo
@user @user Mba, obu nke anyi! 😄😄	neutral	ibo
@user @user Onye na-asụ ibe ya band??	neutral	ibo
Odogwu aburo guy name Nwoke bu Odogwu Na Eme Odogwu ❤️🤝 https://t.co/JfiJVmiTyd	neutral	ibo
@user @user E ji m gi ugwo	neutral	ibo
@user @user lekwa ndi otu gi	neutral	ibo
@user Ndi ufodu needli idetu ya na akwukwo. Oga Adi ha ka film.	neutral	ibo
Onye nkuzi please rest 😑😑 https://t.co/dAcJVqs2JI	neutral	ibo
@user Asụsụ Ngwa dị ụtọ. Àlà Ngwa mụrụ'm lé... Ndị Ngwa ǹkà nkà nú o	neutral	ibo
@user Akwukwo uma or akwukwo gini??	neutral	ibo
@user Amaro mụ eme business na. Nya bụ business guru..	neutral	ibo
#weekendparoles #praisehour wit @user &amp; @user #np EGWU @user	neutral	ibo
@user Ụkwụ nwere nti	neutral	ibo
@user @user Kedụzi ife nwa nke mmadụ melu nahhhh???	neutral	ibo
I ji ego? I nwere ego?	neutral	ibo
@user Tinye numba ulo aku gi ka nwa nnunu bee once	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user @user @user Ebenebe🤣🤣🤣. Umu nwa ekwero gi last year o sino nno nwa	neutral	ibo
@user Kedụ nkè ná eme	neutral	ibo
@user @user Nne kedu ihe unu choro ka ome? Ó na akpúnu owe ya.	neutral	ibo
@user K’odi mgbe ozo 👋🏻 Smile tu godi obere before iwaa 😃	neutral	ibo
@user Idikwa sure oburokwa akpoo gi n’ ekwe nti icho ofu akuko korom	neutral	ibo
*NDỊ MAN UNITED GWỌRỌ NDỊ SOUTHANTHON ÀBÀCHÀ NSUKKA TAA SITE N'IJI ỌKPỤKPỤ ITOLU A NA-ASATAGHI OTU MERIE HA*@user @user @user @user @user @user	neutral	ibo
A perfect representation of the women in my village during my grandma’s funeral. Bupute ofe ndi umu ada, ya na akpa akpu ha then ofu cooler jollof rice na anu eji Eri ya 😒 https://t.co/r3AxJ5QU7b	neutral	ibo
@user 😂😂😂😂 biko, ike ide ihie a n'igbo agwula m, abu m onye Yoruba, kam zuruike	neutral	ibo
@user Okwa nwanne gi nwoke? Je jua ya	neutral	ibo
Umunna kwesiri inu nka. #TellThem https://t.co/aWWDHPoK41	neutral	ibo
Maka ndị na aghọtaghị. Gba do kwa anya https://t.co/pJeijI3GG6	neutral	ibo
"“Nwunye anyi, nwunye anyi"""""""": ka ndeli bia ka anyi mara onye o bu nwunye ya."	neutral	ibo
#NP Onye Malu Echi by Ikem Mazelu #IgboHighLifeRequestShow - Nwachnemerie, Ada #1047SMAFM https://t.co/HtQhxOqgpu 08092221067 08093331067	neutral	ibo
@user @user @user Okwa mu na gi na eseko ya onu😁 https://t.co/yVVOne1I4A	neutral	ibo
@user Okwa mgbe i ne nye umu ndi oduduwa 😂😂😂	neutral	ibo
@user nwoke m! Nwunye gi muu nwa! Gi na ya nolu there nuba mmili oku! Will bring some to Nisa. I ya anokwa?	neutral	ibo
@user Onwe nke I ya enye m? 😁🤣	neutral	ibo
@user @user Lekwa my guy oo. Okwa ebe ahu kam bi. Mana anam eje oru kitaa	neutral	ibo
Ọ̀sọ́ ndị, òwé ndị!	neutral	ibo
@user @user Okwa a si lu na mbe nwelu uche🤔... o seti go nu... egwu ka na e bido, nwa mgbada na gbaji ukwu... k’anyi na ene 👀	neutral	ibo
I ga agbanari Onye nwe Egwu? #markoftheanointed #Writersabsurdistmindset #cinematography #cinematographer #OnyeNweEgwu #OgbuOjaNdiMuo #OneManSquadWithSpiritualMajority #Readers @user Asaba,… https://t.co/WAFa65YBRY	neutral	ibo
Onye egwu ball https://t.co/lZK7FyGw8L	neutral	ibo
Ahan Ugo, Ogini bu nke aha? https://t.co/dY9OF5aOZE	neutral	ibo
@user Onwero ife na eme, Onwero!!! Oburo today ka anyi fubara Hausa na Uta 😁	neutral	ibo
@user ... Adịghị atụ asị...	neutral	ibo
Hazard bu Onye ball mehn👏🏽👏🏽👏🏽	neutral	ibo
@user Odiro ofele ihoro otu n’ime abua, maka na ha amaka. Mana echerem na nke obula ihoro ogadi nma	neutral	ibo
@user Awwwn, nwanna akpiri na akozim oko. Kedu mbosi anyi ga eje kpolata nwa Ada.	neutral	ibo
Unukutu ike. Ike dị ka barrel 😂😂😂😂 https://t.co/NraHNvBfAA	neutral	ibo
@user Úkwà and jí akwụkwọ nní is Anambra.	neutral	ibo
@user Hmmm. Eziokwu..! O di nma nu. Akuku ga-epu.	neutral	ibo
How can you troll Igbo women? Umu nwanyi chi kere na ubochi sunday? Aru!	neutral	ibo
@user lool Chika e chem ma gi na ya abuja enyi Mbu nke ofe mmanu ahu	neutral	ibo
@user Ya na nkwu enu ma ọbụ ngwi di sharp	neutral	ibo
@user Nke abụọ ahụ bụ.. Ọkpa Akụ Eri Eri. nke Ude Ọdilọra dere.. Isi agwa nọ n'ime ya bụ Akụbụzọ	neutral	ibo
@user Welie olu gị! - Raise your voice Kwusie okwu ike - Speak well Kwupụta okwu - Speak out #ENDSARS	neutral	ibo
Ire m akpola nkụ, Ume m awubalam na afọ ka mmiri, Onwero onye na asim jisie ike. Ọ bụ na ihea agbasaro ụnụ na agafe nụ? Anụrụ olu na ebe akwa na Rama, Rachel na ebe akwa, ọjụla inara nkasiobi.	neutral	ibo
@user Nnem @user bụ kwa nụ nwoke zụrụ ezu na nwoke.....biko consider kà gbapde d DM kà ọ bata dozi sia ụmụ ife 😁😁	neutral	ibo
adim eme ihe gheng gheng nwoke bu one man!! 🤘🏾	neutral	ibo
@user @user @user @user @user @user @user @user @user @user @user Ọrụ nna anyị	neutral	ibo
@user @user 🤣🤣 ezigbo umu ahu ofia 🤣🤣ge nti	neutral	ibo
@user @user Chaiii... nekwanuu nri😭	neutral	ibo
Ike wants to shine congo😂😂😂😂😂 Mercy nyekwa gi otu🤷‍♂️	neutral	ibo
"Cheta kwa onye kèwo ro gị n'ụbọchi nile i di n'okorọbịa, mgbe ụbọchi ihe ọjọ akābiaghị, na mgbe arọ akābiarughi nso, mgbe ị gāsụ, Ha atọghim utọ; mgbe anyanwụ, na ìhè, na ọnwa, na kpakpando nile akāgbachighị, igwe-oji we lata mgbe oké miri zosiri.""""-Ekli 12:1-2"	neutral	ibo
K'anyi ga hu Sir Tuns, Ebe o na anu Oto, oji nmana-anu, anu ya ***pardon my missing udaume na udansuda	neutral	ibo
@user @user Nwa mmadu choro e nweta onwe ya biko Uwa bu ofu mbia	neutral	ibo
Uwa na utoo. Odabara adaba Egwu oyoo. https://t.co/0WuyZHM0kC	neutral	ibo
#Igbo EXỌMỤ 22: 5 Ọ bụrụ na onye ọ bụla na-azụ anụ ụlọ ha n'ọhịa ma ọ bụ n'ubi vaịn ma na-ahapụ ha ka ha na-atagharị ma na-ata nri n'ọhịa onye ọzọ, onye ahụ mejọrọ ga-akwụghachi ya site n'ubi nke ubi ma ọ bụ ubi-vine ya	neutral	ibo
@user @user Abum Onye ime ama	neutral	ibo
@user No be today's news na Na akuko ochie	neutral	ibo
@user Lmao. Nne ehn....o kwa ihe m na eche! But after VGC is far o!	neutral	ibo
Wee na-eme ka onye ara? https://t.co/UxZvjhFOZU	neutral	ibo
@user Ginwa ilugo Onye owula ga alu mgbe okwa doro	neutral	ibo
@user 🤣 Kedu udi Ilu Okwu bu ihe a ....	neutral	ibo
🔛📻Onye Onyinye - @user #AriseAndGrind on Your #1LifestyleStation #HappyNewYear2019	neutral	ibo
@user Bia.. Ogini ka anyi ga eme gi?	neutral	ibo
@user Nna ya noro Ebe ono biko	neutral	ibo
#KAOSIAGA : Oge ndi Igbo na magicfm 102.9Aba@user na @user....#FeelTheMAGIC ..	neutral	ibo
@user @user Onyem nsogbu adịrọ, anyị ga-aga n'ịrụ	neutral	ibo
“Onye hụrụ nga mmadụ nwụrụ ma buru abọ jebe ahia, eshi onye ahụ nwụrụ, y'elima onwe ya. I don care wụ onye orubeghi mbụ.” ~ Shama Melody	neutral	ibo
@user @user Nkem bu ahia Afo Ogwe	neutral	ibo
obi ụtọ ụbọchị ọmụmụ @user, ị ga - ebi ndụ afọ ọhụrụ gị n’obi ụtọ na ezi ahụ ike. Thanks for been a wonderful friend dear	neutral	ibo
@user @user Ibu Onye Imo or Abia?.	neutral	ibo
@user Nne kedụ ife n'emezi?	neutral	ibo
@user @user Hehehehe. Nwanne okwa ihe m fu oo. Ka anyi Na e nene	neutral	ibo
O nwee ife di iche from egbé na égbè na onye ji égbè na agba égbè and onye ji ego febe ego, onye ji égbè agbawa égbè Kilibe doings, just negodu doings Udili ife a na-eme na movies, fa ncha so cha na doings, asa anyi na anwulu my doings, okwa m tuo o kpọwa m zubbys	neutral	ibo
@user Ada asi ndo na afia ogwu and Adighi akpo police too	neutral	ibo
@user @user @user Na odogwu gi nile a. Ị karị go kwanu egwu na	neutral	ibo
@user LMAO puta m n'uzo Biko 😂😂	neutral	ibo
Mkpuru nwa, nyem mkpuru mmiri na 🙃 https://t.co/eSKQt0MaFN	neutral	ibo
@user Nsogbu adirọ. Ọ kwa copy and paste ka anyị n'eme na tuwita	neutral	ibo
@user @user o na enyem mana onaghi enyejucham afo ofuma.	neutral	ibo
@user @user Orozi tata ka eme the arrest.....ozikwa ofu tata ka oputaru,fa wee kpoba mmanya ozigbo? How ever,agutaa ife nkwuru na news	neutral	ibo
Sister Nneka, Taata bu ubochi uka https://t.co/weWI30nfBc	neutral	ibo
Ego ole ka mama Udoka sị ọna ere ichafụ isi ahụ??? https://t.co/GJwqYA0A0g	neutral	ibo
Buru Chineke🎵@user #TimeOut🔛📻 #MCM on (@user) https://t.co/U56ZeOBCKX	neutral	ibo
@user @user @user @user @user @user @user @user Ana no na etiti River Niger na enwero value	neutral	ibo
Oge obinwanne eruola. bia ka gi na @user noria.	neutral	ibo
@user @user @user Na Owerri I dey o. Ife di mma. Kedụ mbosi anyị ga eje nke mma ejima Ihitenansa ga taa azụ ndu?	neutral	ibo
illblissgoretti EBEMSI @user 042, Coal city state. Obodo ife n'eme. https://t.co/KUfoQNAGma	neutral	ibo
@user Ego aga eji settle umu boy 5+	neutral	ibo
@user I kewesihu I kwu okwu di otua ma ichoro I gwasiri nmadu okwu n'asusu igbo	neutral	ibo
Kedu ife n'eme ndi mmadu sef😂😂😂	neutral	ibo
@user @user Na mkpa akwukwo oh😂😂	neutral	ibo
E sokwa onye ji ego me debate 😂 https://t.co/AVjQMYWqCf	neutral	ibo
#NP Onye Ori Utaba by #IgboHighLifeRequestShow - Adan'liUkwuAnu, Nwachiemerie #1047SMAFM https://t.co/HtQhxOqgpu 08092221067	neutral	ibo
@user Chale....onye nkuzi PD.	neutral	ibo
@user @user Nke Ezigbo kwa lol	neutral	ibo
E nu go di nwanne? https://t.co/UgWvyDrLaN	neutral	ibo
Iji m egwu egwu? 😂 https://t.co/2KYPLiwhoU	neutral	ibo
@user Osisi ka ibe ya ogologo ka ya ahu uzo#IgboProverbFriday	neutral	ibo
@user Baba E no Kwa ya?Ekwe ka na onye Mara E be si fuo ihe E dere...	neutral	ibo
"NP Ndiochongalaoko @user #k""""""""anyinoria na oge ndigbo @user @user"	neutral	ibo
@user Okenye anaghị aka nka n'egwu ọ ma agba.	neutral	ibo
@user @user @user Mba! Awughi m Oka-mmuta n'ihe gbasara okwu Igbo. Ma na ihe gbasara okwu Igbo na-amasi m nke ukwu. Nke a mere ka m tinye uchu were muta agugu na-edide okwu Igbo. Ndewo!	neutral	ibo
@user Afọ 2020 ne zị anyị na ndụ mmadụ bụ ọfe nkụpụ. N'ọrịa cọrọna na kwegbụ mmadụ dị ka ọta pịa pịa sị ẹ gbụ ịjị.	neutral	ibo
@user Odi ka ima ru na abum onye igbo..🐣	neutral	ibo
“O na amasi ndi Igbo iji mmanya mezuo ekpere” - Eloka Umeh #AKeFest18	neutral	ibo
@user O ginwa bu gf m ma. Ndi bee m na obodo mu nabatara 😍	neutral	ibo
Umu Igbo, e kelem unu. Onwere ifem Cho k'anyi kpa Tata. Ufodu umu agbogho anyi choro ka ahu ha dika kpakpa ndo. Kama ha ga- ego ezigbo ude ga edozi ahu ha me ka odika efele nkuwa, ha ga goro akukota na eme fa ihu Fanta okpa coke. Biko, gwa nwunye gi, oyi gi ma obu iko gi #1/2	neutral	ibo
@user Ife nkea ọ diro gị egwu	neutral	ibo
@user @user Nwa afo! Udo!!!!	neutral	ibo
@user Obodo oyibo fitili gi ofuma.....anatakwana Naija	neutral	ibo
@user @user Naanị ose nke na-achaghe anya aghụghọ 1 of Nigeria	neutral	ibo
Amulu onye na ego. 😊 @user Abuja Area1 https://t.co/43yLj0OP1U	neutral	ibo
@user @user Onwe hia I'ma	neutral	ibo
@user @user @user @user @user Ọ banye, ịbịa kwuo tithe😀😀	neutral	ibo
@user @user @user @user @user @user @user @user Obulu ma di obi adikwa nwanne otego d obi lewalum... Mana kam na emegodu nkea na eme fess ubochi nta ruzie anyi achuo ya na owerre nchi	neutral	ibo
@user Nnam ochie... okpu adirokwam n'isi. Aga àmà ife emee ifea. Kee maka nwam nwoke na ndi ibe anyi? 😁😁😁	neutral	ibo
Ronaldo... Onye isi nchụàjà.	neutral	ibo
Ibata ebe ana eme oriri, enwe ndị bịara ife nsị. Ime too much agwọrọ gi ukwu Aba shoe.	neutral	ibo
Nwanne mmadu, Ha amaghi 😂🤣🤣😂😂 https://t.co/cznMl3DJ3W	neutral	ibo
@user @user @user Akuko.. Oburo siso serious maa ita bone or mean	neutral	ibo
Nwanne bia kuoo l’onyea egwu @user	neutral	ibo
Ihe àgbàtà na ụzọ ete kà but we are getting a point from this game	neutral	ibo
@user @user Ezigbo nkų icheku	neutral	ibo
Have you seen an IGBO MARKET WOMAN'S PHONEBOOK CONTACTS Before? NAMES ARE SAVED LIKE THIS; 1. Amaka Okporoko 2. Uche Azu ndu 3. KC Abacha 4. Nkechi Crayfish 5. Chika Anu ewu 6. Ndubuisi Afo anu 8. Nonye Tomato 9. Tony Beans 10. Ify Garri 11. Nkiru Okpa 12. Adanma Ogiri Okpei	neutral	ibo
Lolz, Ndi ozubulu 🙆😂 https://t.co/0oSjX3hYs4	neutral	ibo
@user Nna eh, okwa ndi n'ele cooked corn o😪🙄🙄	neutral	ibo
@user @user @user @user Ordinary village youth president post sef, ndị mmadu ji ya arụ uno, o bulu PG..	neutral	ibo
@user Ije ya dị ka nke dị nwanne nye maaah	neutral	ibo
@user 🙄🙄 I ga emenwu kwa ife so na I no na bed m	neutral	ibo
Anyi na-enye nsogbu @user Enugu, Nigeria https://t.co/IlEoQLH6SH	neutral	ibo
@user @user Nne, afa gi obų Nkem?	neutral	ibo
@user Ka m'jụọ: elee ihe ọ chọrọ ịji ego ahụ e mee?	neutral	ibo
@user No power for the Past 3 days.. @user okwu ọgwụgwụ okpounu Nnewichi Nnewi	neutral	ibo
@user @user Odogwu hapu ihe a o kwa ka nwoke nwere ike na a function ofuma na obodo a🙄	neutral	ibo
Onye pụta ọ kọọ nke ya. Okwu a na aga. Oburo na Twitter ka anyị nine nọ? Mgbe ọ setielu, nya jee kpọta nwanne ya nwanyị kpoje ya boy. https://t.co/8XwVJjWpZ6	neutral	ibo
@user Kedụ ka ị si mee Sir na ezigbo ọrụ. Biko, ka anyị mee ka ozi ngbasa ozi @user gbue ndị mmadụ site n'asụsụ atọ bụ isi ala.	neutral	ibo
Nwoke na gba egwu 🇳🇬 🎬 jesona_films @user Obe, Enugu, Nigeria https://t.co/w3BLThhndU	neutral	ibo
@user Ahia onye mala anya ya ka ona azu	neutral	ibo
Kedu ehen kpata kwanu nka? Kedu ihe e de eba? https://t.co/bBPNoyIRq7	neutral	ibo
@user @user I trust you nah.. Anyi ga eme ya ife men’s na Nkpor junction ka omalu ka isi kwado	neutral	ibo
Guy lapu okwu muwa alago https://t.co/XsFvDlKSAC	neutral	ibo
Honestly though, odika the guy enwero ndi na enye ya advice. The recent tweets na agbapu ya afo https://t.co/YPQ83YdS1h	neutral	ibo
Udika mmadum gbaalu aguu mmadu iri na akpa akwughali kemgbe unyahu ga erikogodu party jollof as na afu ebea.. #Onitshatwittercommunity #OnitshaTwitterHangout.. https://t.co/HyrRNDhrLp	neutral	ibo
@user @user @user Imali ya ofuma. Onye egwu	neutral	ibo
Elu Ohafia, Abia state https://t.co/3iyCofRt9d	neutral	ibo
